date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR1,WINDOW1,WINDOW2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-07-23 00:55:00,28.3,45.4,432,2.48,2.62,2.62,2.62,0,334,64.2,22,0,0,0,no ventilation,880,22.5,75,7,18,29,0.3
2024-07-23 01:00:00,28.3,45.9,433,3.41,3.61,3.61,3.61,0,348,62.5,22,0,0,0,no ventilation,885,22.1,77,8,18,26,0.2
2024-07-23 01:05:00,28.3,46,441,3.42,3.62,3.62,3.62,0,345,58.7,21,0,0,0,no ventilation,890,22.1,77,8,18,26,0.2
2024-07-23 01:10:00,28.3,46,450,3.5,3.7,3.7,3.7,0,342,60.1,22,0,0,0,no ventilation,895,22.1,77,8,18,26,0.2
2024-07-23 01:15:00,28.3,45.8,451,3.03,3.21,3.21,3.21,0,339,62.8,22,0,0,0,no ventilation,900,22.1,77,8,18,26,0.2
2024-07-23 01:20:00,28.3,45.5,450,2.84,3,3,3,0,339,60.4,22,0,0,0,no ventilation,905,22.1,77,8,18,26,0.2
2024-07-23 01:25:00,28.2,45.5,450,2.67,2.82,2.82,2.82,0,337,58.6,23,0,0,0,no ventilation,910,22.1,77,8,18,26,0.2
2024-07-23 01:30:00,28.2,45.1,436,2.42,2.56,2.56,2.56,0,333,61,23,0,0,0,no ventilation,915,21.9,76,8,18,26,0.2
2024-07-23 01:35:00,28.2,44.9,437,2.41,2.55,2.55,2.55,0,336,61.1,22,0,0,0,no ventilation,920,21.9,76,8,18,26,0.2
2024-07-23 01:40:00,28.2,44.7,435,2.48,2.62,2.62,2.62,0,335,61.9,22,0,0,0,no ventilation,925,21.9,76,8,18,26,0.2
2024-07-23 01:45:00,28.2,44.2,427,2.28,2.41,2.41,2.41,0,334,57.9,22,0,0,0,no ventilation,930,21.9,76,8,18,26,0.2
2024-07-23 01:50:00,28.2,44.1,436,2.33,2.46,2.46,2.46,0,333,58.3,25,0,0,0,no ventilation,935,21.9,76,8,18,26,0.2
2024-07-23 01:55:00,28.2,44.2,445,2.46,2.6,2.6,2.6,0,337,59,25,0,0,0,no ventilation,940,21.9,76,8,18,26,0.2
2024-07-23 02:00:00,28.2,44.4,449,2.48,2.62,2.62,2.62,0,340,58.7,22,0,0,0,no ventilation,945,21.6,75,8,16,35,0.1
2024-07-23 02:05:00,28.1,44.7,456,2.53,2.67,2.67,2.67,0,359,63,22,0,0,0,no ventilation,950,21.6,75,8,16,35,0.1
2024-07-23 02:10:00,28.2,45.1,465,2.58,2.73,2.73,2.73,0,375,61.4,23,0,0,0,no ventilation,955,21.6,75,8,16,35,0.1
2024-07-23 02:15:00,28.2,45.2,464,2.44,2.58,2.58,2.58,0,390,61.7,23,0,0,0,no ventilation,960,21.6,75,8,16,35,0.1
2024-07-23 02:20:00,28.2,44.8,460,2.47,2.61,2.61,2.61,0,386,61.4,25,0,0,0,no ventilation,965,21.6,75,8,16,35,0.1
2024-07-23 02:25:00,28.1,44.4,461,2.3,2.43,2.43,2.43,0,383,63.9,23,0,0,0,no ventilation,970,21.6,75,8,16,35,0.1
2024-07-23 02:30:00,28.1,44.5,460,2.17,2.29,2.29,2.29,0,362,63.3,23,0,0,0,no ventilation,975,21.5,74,8,16,35,0.1
2024-07-23 02:35:00,28.1,44.7,458,2.23,2.36,2.36,2.36,0,353,67.9,24,0,0,0,no ventilation,980,21.5,74,8,16,35,0.1
2024-07-23 02:40:00,28.1,44.8,459,2.14,2.26,2.26,2.26,0,349,64.5,22,0,0,0,no ventilation,985,21.5,74,8,16,35,0.1
2024-07-23 02:45:00,28.1,44.9,456,2.3,2.43,2.43,2.43,0,348,62.9,21,0,0,0,no ventilation,990,21.5,74,8,16,35,0.1
2024-07-23 02:50:00,28,45.2,444,2.44,2.58,2.58,2.58,0,345,65.9,23,0,0,0,no ventilation,995,21.5,74,8,16,35,0.1
2024-07-23 02:55:00,28,45.6,439,2.34,2.47,2.47,2.47,0,345,67.3,20,0,0,0,no ventilation,1000,21.5,74,8,16,35,0.1
2024-07-23 03:00:00,28,45.9,442,2.66,2.81,2.81,2.81,0,347,71.7,23,0,0,0,no ventilation,1005,21.7,70,7,15,29,0.1
2024-07-23 03:05:00,28,46.2,446,2.6,2.75,2.75,2.75,0,349,71.4,23,0,0,0,no ventilation,1010,21.7,70,7,15,29,0.1
2024-07-23 03:10:00,28,46.3,450,2.44,2.58,2.58,2.58,0,350,73.5,23,0,0,0,no ventilation,1015,21.7,70,7,15,29,0.1
2024-07-23 03:15:00,28,46.6,474,2.49,2.63,2.63,2.63,0,353,71.6,23,0,0,0,no ventilation,1020,21.7,70,7,15,29,0.1
2024-07-23 03:20:00,28,46.5,463,2.43,2.57,2.57,2.57,0,348,67.4,22,0,0,0,no ventilation,1025,21.7,70,7,15,29,0.1
2024-07-23 03:25:00,27.9,46.7,462,2.53,2.68,2.68,2.68,0,348,65.4,23,0,0,0,no ventilation,1030,21.7,70,7,15,29,0.1
2024-07-23 03:30:00,27.9,46.7,469,2.57,2.72,2.72,2.72,0,346,67.4,21,0,0,0,no ventilation,1035,21.3,71,7,15,29,0.1
2024-07-23 03:35:00,27.8,46.9,469,2.69,2.84,2.84,2.84,0,346,67.5,23,0,0,0,no ventilation,1040,21.3,71,7,15,29,0.1
2024-07-23 03:40:00,27.8,47,468,2.9,3.07,3.07,3.07,0,344,69.7,23,0,0,0,no ventilation,1045,21.3,71,7,15,29,0.1
2024-07-23 03:45:00,27.7,47.2,471,2.81,2.97,2.97,2.97,0,343,68.3,22,0,0,0,no ventilation,1050,21.3,71,7,15,29,0.1
2024-07-23 03:50:00,27.7,47.6,473,2.89,3.06,3.06,3.06,0,342,68.3,23,0,0,0,no ventilation,1055,21.3,71,7,15,29,0.1
2024-07-23 03:55:00,27.6,47.7,455,2.73,2.89,2.89,2.89,0,341,68.3,23,0,0,0,no ventilation,1060,21.3,71,7,15,29,0.1
2024-07-23 04:00:00,27.6,48,445,2.86,3.03,3.03,3.03,0,339,61.3,22,0,0,0,no ventilation,1065,21.3,72,7,13,22,0.2
2024-07-23 04:05:00,27.6,48.1,446,2.95,3.12,3.12,3.12,0,343,71.4,23,0,0,0,no ventilation,1070,21.3,72,7,13,22,0.2
2024-07-23 04:10:00,27.6,48.1,453,3.26,3.45,3.45,3.45,0,344,69.8,22,0,0,0,no ventilation,1075,21.3,72,7,13,22,0.2
2024-07-23 04:15:00,27.6,48.1,458,3.16,3.34,3.34,3.34,0,344,69.4,21,0,0,0,no ventilation,1080,21.3,72,7,13,22,0.2
2024-07-23 04:20:00,27.6,48.4,460,2.96,3.12,3.12,3.12,0,347,64.9,23,0,0,0,no ventilation,1085,21.3,72,7,13,22,0.2
2024-07-23 04:25:00,27.7,48.4,479,2.89,3.05,3.05,3.05,0,347,69.2,21,0,0,0,no ventilation,1090,21.3,72,7,13,22,0.2
2024-07-23 04:30:00,27.7,48.4,493,2.88,3.04,3.04,3.04,0,348,69.5,21,0,0,0,no ventilation,1095,21.3,73,7,13,22,0.2
2024-07-23 04:35:00,27.7,48.4,499,3.04,3.22,3.22,3.22,0,346,66.6,23,0,0,0,no ventilation,1100,21.3,73,7,13,22,0.2
2024-07-23 04:40:00,27.6,48.4,506,2.96,3.13,3.13,3.13,0,349,68,21,0,0,0,no ventilation,1105,21.3,73,7,13,22,0.2
2024-07-23 04:45:00,27.6,48.4,498,3,3.17,3.17,3.17,0,348,67.7,22,0,0,0,no ventilation,1110,21.3,73,7,13,22,0.2
2024-07-23 04:50:00,27.6,48.4,495,3.15,3.32,3.32,3.32,0,348,67,23,0,0,0,no ventilation,1115,21.3,73,7,13,22,0.2
2024-07-23 04:55:00,27.6,48.4,499,2.95,3.12,3.12,3.12,0,348,67.6,22,0,0,0,no ventilation,1120,21.3,73,7,13,22,0.2
2024-07-23 05:00:00,27.6,48.5,502,3.07,3.24,3.24,3.24,0,345,70.6,21,0,0,0,no ventilation,1125,22,72,6,12,26,0.2
2024-07-23 05:05:00,27.6,48.5,501,3.01,3.19,3.19,3.19,0,344,69.4,21,0,0,0,no ventilation,1130,22,72,6,12,26,0.2
2024-07-23 05:10:00,27.5,48.7,493,3.15,3.33,3.33,3.33,0,341,71.8,24,0,0,0,no ventilation,1135,22,72,6,12,26,0.2
2024-07-23 05:15:00,27.5,49.1,487,3.12,3.3,3.3,3.3,0,341,70.6,20,0,0,0,no ventilation,1140,22,72,6,12,26,0.2
2024-07-23 05:20:00,27.4,49.2,464,3.2,3.38,3.38,3.38,0,338,73.2,19,0,0,0,no ventilation,1145,22,72,6,12,26,0.2
2024-07-23 05:25:00,27.3,49.5,446,3.24,3.42,3.42,3.42,0,337,71.1,21,0,0,0,no ventilation,1150,22,72,6,12,26,0.2
2024-07-23 05:30:00,27.3,49.8,446,3.26,3.44,3.44,3.44,0,338,75.8,23,0,0,0,no ventilation,1155,23.8,65,6,12,26,0.2
2024-07-23 05:35:00,27.2,50.1,441,3.28,3.47,3.47,3.47,0,337,69.2,20,0,0,0,no ventilation,1160,23.8,65,6,12,26,0.2
2024-07-23 05:40:00,27.1,50.2,435,3.37,3.56,3.56,3.56,0,333,71.2,23,0,0,0,no ventilation,1165,23.8,65,6,12,26,0.2
2024-07-23 05:45:00,27.1,50.3,434,3.24,3.43,3.43,3.43,0,330,70.4,23,0,0,0,no ventilation,1170,23.8,65,6,12,26,0.2
2024-07-23 05:50:00,27.1,50.3,437,3.14,3.32,3.32,3.32,0,329,71.2,21,0,0,0,no ventilation,1175,23.8,65,6,12,26,0.2
2024-07-23 05:55:00,27.1,50.6,447,3.25,3.44,3.44,3.44,0,329,69.9,21,0,0,0,no ventilation,1180,23.8,65,6,12,26,0.2
2024-07-23 06:00:00,27.1,50.6,453,3.18,3.37,3.36,3.36,0,329,71.3,21,0,0,0,no ventilation,1185,24.8,61,6,14,26,0.2
2024-07-23 06:05:00,27.1,50.6,460,3.29,3.48,3.48,3.48,0,329,69.7,22,0,0,0,no ventilation,1190,24.8,61,6,14,26,0.2
2024-07-23 06:10:00,27,50.6,454,3.13,3.31,3.31,3.31,0,330,72,21,0,0,0,no ventilation,1195,24.8,61,6,14,26,0.2
2024-07-23 06:15:00,27,50.3,456,3.14,3.32,3.32,3.32,0,328,68.6,21,0,0,0,no ventilation,1200,24.8,61,6,14,26,0.2
2024-07-23 06:20:00,27,50.1,456,2.94,3.11,3.11,3.11,0,327,67.8,20,0,0,0,no ventilation,1205,24.8,61,6,14,26,0.2
2024-07-23 06:25:00,27,50.2,456,2.98,3.15,3.15,3.15,0,324,62.8,23,0,0,0,no ventilation,1210,24.8,61,6,14,26,0.2
2024-07-23 06:30:00,27,50.7,460,3.06,3.24,3.24,3.24,0,327,77.6,21,0,0,0,no ventilation,1215,25.5,60,6,14,26,0.2
2024-07-23 06:35:00,27,51,466,3.19,3.37,3.37,3.37,0,329,70.2,22,0,0,0,no ventilation,1220,25.5,60,6,14,26,0.2
2024-07-23 06:40:00,27,50.3,464,3.03,3.21,3.21,3.21,0,323,69,22,0,0,0,no ventilation,1225,25.5,60,6,14,26,0.2
2024-07-23 06:45:00,26.9,49.8,458,2.89,3.06,3.06,3.06,0,321,69.3,22,0,0,0,no ventilation,1230,25.5,60,6,14,26,0.2
2024-07-23 06:50:00,26.8,49.8,455,3.2,3.38,3.38,3.38,0,318,71.2,23,0,0,0,no ventilation,1235,25.5,60,6,14,26,0.2
2024-07-23 06:55:00,26.8,50.1,462,3.05,3.22,3.22,3.22,0,324,70,22,0,0,0,no ventilation,1240,25.5,60,6,14,26,0.2
2024-07-23 07:00:00,26.8,50.3,470,3.11,3.29,3.29,3.29,0,351,70.7,22,0,0,0,no ventilation,1245,26.2,61,7,18,30,0.2
2024-07-23 07:05:00,26.8,50.3,465,2.75,2.91,2.91,2.91,0,339,67.7,21,0,0,0,no ventilation,1250,26.2,61,7,18,30,0.2
2024-07-23 07:10:00,26.8,50.3,459,2.65,2.81,2.81,2.81,0,325,67,20,0,0,0,no ventilation,1255,26.2,61,7,18,30,0.2
2024-07-23 07:15:00,26.8,50.5,452,2.77,2.92,2.92,2.92,0,319,72,21,0,0,0,no ventilation,1260,26.2,61,7,18,30,0.2
2024-07-23 07:20:00,26.9,50.7,457,2.67,2.82,2.82,2.82,0,323,67.8,22,0,0,0,no ventilation,1265,26.2,61,7,18,30,0.2
2024-07-23 07:25:00,27,50.9,461,2.69,2.84,2.84,2.84,0,327,65.9,24,0,0,0,no ventilation,1270,26.2,61,7,18,30,0.2
2024-07-23 07:30:00,27.1,50.7,465,2.52,2.66,2.66,2.66,0,335,60.4,22,0,0,0,no ventilation,1275,27.1,55,7,18,30,0.2
2024-07-23 07:35:00,27.2,50.7,465,2.59,2.74,2.74,2.74,0,333,63.6,22,0,0,0,no ventilation,1280,27.1,55,7,18,30,0.2
2024-07-23 07:40:00,27.3,50.6,469,2.39,2.53,2.53,2.53,0,334,64,22,0,0,0,no ventilation,1285,27.1,55,7,18,30,0.2
2024-07-23 07:45:00,27.4,50.3,464,2.66,2.82,2.82,2.82,0,328,63.3,23,0,0,0,no ventilation,1290,27.1,55,7,18,30,0.2
2024-07-23 07:50:00,27.5,50.6,485,2.69,2.84,2.84,2.84,0,336,62.3,23,0,0,0,no ventilation,1295,27.1,55,7,18,30,0.2
2024-07-23 07:55:00,27.6,50.9,520,2.7,2.86,2.86,2.86,0,346,59.6,23,0,0,0,no ventilation,1300,27.1,55,7,18,30,0.2
2024-07-23 08:00:00,27.6,50.7,533,2.86,3.02,3.02,3.02,0,371,58,25,0,0,0,no ventilation,1305,27.9,50,8,19,28,0.2
2024-07-23 08:05:00,27.7,49.8,511,2.87,3.04,3.04,3.04,0,366,60.1,23,0,0,0,no ventilation,1310,27.9,50,8,19,28,0.2
2024-07-23 08:10:00,27.9,49.2,529,3.22,3.4,3.4,3.4,0,368,58.4,25,0,0,0,no ventilation,1315,27.9,50,8,19,28,0.2
2024-07-23 08:15:00,28,49.1,527,3.05,3.22,3.22,3.22,0,371,59,24,0,0,0,no ventilation,1320,27.9,50,8,19,28,0.2
2024-07-23 08:20:00,28,48.7,510,2.82,2.98,2.98,2.98,0,372,58.6,23,0,0,0,no ventilation,1325,27.9,50,8,19,28,0.2
2024-07-23 08:25:00,28,48,497,2.93,3.1,3.1,3.1,0,364,55.1,24,0,0,0,no ventilation,1330,27.9,50,8,19,28,0.2
2024-07-23 08:30:00,28,47.6,479,3.02,3.2,3.2,3.2,0,360,54,25,0,0,0,no ventilation,1335,28.9,43,8,19,28,0.2
2024-07-23 08:35:00,28,47,459,3.1,3.28,3.28,3.28,0,352,57.6,24,0,0,0,no ventilation,1340,28.9,43,8,19,28,0.2
2024-07-23 08:40:00,28.1,47,459,3.43,3.63,3.63,3.63,0,353,56.6,28,0,0,0,no ventilation,1345,28.9,43,8,19,28,0.2
2024-07-23 08:45:00,28.1,47.2,472,3.55,3.76,3.76,3.76,0,356,61.1,27,0,0,0,no ventilation,1350,28.9,43,8,19,28,0.2
2024-07-23 08:50:00,28.2,46.7,469,3.34,3.54,3.54,3.54,0,355,62,26,0,0,0,no ventilation,1355,28.9,43,8,19,28,0.2
2024-07-23 08:55:00,28.3,46.7,472,3.16,3.34,3.34,3.34,0,365,55.6,25,0,0,0,no ventilation,1360,28.9,43,8,19,28,0.2
2024-07-23 09:00:00,28.3,46.7,467,3.43,3.63,3.63,3.63,0,363,55.6,24,0,0,0,no ventilation,1365,29.4,49,9,24,23,0.2
2024-07-23 09:05:00,28.4,46.6,477,3.38,3.57,3.57,3.57,0,366,55.8,24,0,0,0,no ventilation,1370,29.4,49,9,24,23,0.2
2024-07-23 09:10:00,28.5,46.5,481,3.46,3.66,3.66,3.66,0,371,55.4,23,0,0,0,no ventilation,1375,29.4,49,9,24,23,0.2
2024-07-23 09:15:00,28.5,46.3,494,3.56,3.77,3.77,3.77,0,385,58.7,23,0,0,0,no ventilation,1380,29.4,49,9,24,23,0.2
2024-07-23 09:20:00,28.5,46.2,481,3.65,3.86,3.86,3.86,0,409,61.4,30,0,0,0,no ventilation,1385,29.4,49,9,24,23,0.2
2024-07-23 09:25:00,28.6,46.6,498,3.76,3.98,3.98,3.98,0,456,63,25,0,0,0,no ventilation,1390,29.4,49,9,24,23,0.2
2024-07-23 09:30:00,28.7,46.6,481,3.32,3.51,3.51,3.51,0,438,60.7,24,0,0,0,no ventilation,1395,29.6,57,9,24,23,0.2
2024-07-23 09:35:00,28.8,47,504,3.42,3.62,3.62,3.62,0,452,59.4,25,0,0,0,no ventilation,1400,29.6,57,9,24,23,0.2
2024-07-23 09:40:00,28.9,47.2,463,3.19,3.37,3.37,3.37,0,433,62.6,23,0,0,0,no ventilation,1405,29.6,57,9,24,23,0.2
2024-07-23 09:45:00,28.9,47.3,428,3.36,3.55,3.55,3.55,0,407,55.3,23,0,0,0,no ventilation,1410,29.6,57,9,24,23,0.2
2024-07-23 09:50:00,29,47.6,436,3.32,3.52,3.52,3.52,0,423,60.4,25,0,0,0,no ventilation,1415,29.6,57,9,24,23,0.2
2024-07-23 09:55:00,29,47.4,440,3.18,3.36,3.36,3.36,0,420,67.7,26,0,0,0,no ventilation,1420,29.6,57,9,24,23,0.2
2024-07-23 10:00:00,29,47.3,436,3.66,3.87,3.87,3.87,0,411,64,24,0,0,0,no ventilation,1425,29.1,59,10,27,25,0.2
2024-07-23 10:05:00,29,47.4,428,3.67,3.88,3.88,3.88,0,404,59.6,26,0,0,0,no ventilation,1430,29.1,59,10,27,25,0.2
2024-07-23 10:10:00,29.1,47.7,445,3.3,3.49,3.49,3.49,0,422,66.6,33,0,0,0,no ventilation,1435,29.1,59,10,27,25,0.2
2024-07-23 10:15:00,29.1,47.4,436,3.33,3.52,3.52,3.52,0,428,61.9,28,0,0,0,no ventilation,1440,29.1,59,10,27,25,0.2
2024-07-23 10:20:00,29.1,47.6,450,3.28,3.47,3.47,3.47,0,427,67.2,25,0,0,0,no ventilation,1445,29.1,59,10,27,25,0.2
2024-07-23 10:25:00,29.2,47.2,454,3.21,3.39,3.39,3.39,0,422,61.2,24,0,0,0,no ventilation,1450,29.1,59,10,27,25,0.2
2024-07-23 10:30:00,29.2,47.2,455,3.25,3.44,3.44,3.44,0,421,64,33,0,0,0,no ventilation,1455,29.3,58,10,27,25,0.2
2024-07-23 10:35:00,29.3,46.7,463,3.24,3.43,3.43,3.43,0,424,63.1,47,0,0,0,no ventilation,1460,29.3,58,10,27,25,0.2
2024-07-23 10:40:00,29.3,45.2,452,3.34,3.54,3.54,3.54,0,399,56.2,33,0,0,0,no ventilation,1465,29.3,58,10,27,25,0.2
2024-07-23 10:45:00,29.4,42.7,432,3.22,3.4,3.4,3.4,0,369,45.4,25,0,0,0,no ventilation,1470,29.3,58,10,27,25,0.2
2024-07-23 10:50:00,29.4,41.3,428,3.2,3.39,3.39,3.39,0,354,48.7,24,0,0,0,no ventilation,1475,29.3,58,10,27,25,0.2
2024-07-23 10:55:00,29.4,41.5,420,3.53,3.73,3.73,3.73,0,351,59.2,26,0,0,0,no ventilation,1480,29.3,58,10,27,25,0.2
2024-07-23 11:00:00,29.3,41.9,417,3.28,3.47,3.47,3.47,0,353,61,29,0,0,0,no ventilation,1485,29.5,59,10,27,25,0.2
2024-07-23 11:05:00,29.2,42,420,3.32,3.5,3.5,3.5,0,352,54.4,27,0,0,0,no ventilation,1490,29.5,59,10,27,25,0.2
2024-07-23 11:10:00,29.2,41.8,423,3.5,3.7,3.7,3.7,0,349,55.9,24,0,0,0,no ventilation,1495,29.5,59,10,27,25,0.2
2024-07-23 11:15:00,29.2,41.8,417,3.25,3.43,3.43,3.43,0,347,56.5,25,0,0,0,no ventilation,1500,29.5,59,10,27,25,0.2
2024-07-23 11:20:00,29.1,41.9,423,3.26,3.45,3.45,3.45,0,348,55.6,30,0,0,0,no ventilation,1505,29.5,59,10,27,25,0.2
2024-07-23 11:25:00,29.1,42.2,427,3.28,3.47,3.47,3.47,0,351,59.9,33,0,0,0,no ventilation,1510,29.5,59,10,27,25,0.2
2024-07-23 11:30:00,29.2,42.7,432,3.55,3.76,3.76,3.76,0,359,63,41,0,0,0,no ventilation,1515,29.7,58,10,27,25,0.2
2024-07-23 11:35:00,29.2,42.7,429,3.37,3.57,3.57,3.57,0,360,58.9,42,0,0,0,no ventilation,1520,29.7,58,10,27,25,0.2
2024-07-23 11:40:00,29.4,42.2,427,3.33,3.52,3.52,3.52,0,357,57.4,39,0,0,0,no ventilation,1525,29.7,58,10,27,25,0.2
2024-07-23 11:45:00,29.4,43.4,430,3.59,3.8,3.8,3.8,0,372,67,29,0,0,0,no ventilation,1530,29.7,58,10,27,25,0.2
2024-07-23 11:50:00,29.4,49.8,429,4.33,4.57,4.57,4.57,0,402,107,26,0,0,0,no ventilation,1535,29.7,58,10,27,25,0.2
2024-07-23 11:55:00,29.3,52.7,426,4.52,4.78,4.78,4.78,0,406,107.9,27,0,0,0,no ventilation,1540,29.7,58,10,27,25,0.2
2024-07-23 12:00:00,29.3,54.5,416,4.45,4.71,4.71,4.71,0,405,103.7,29,0,0,0,no ventilation,1545,29.9,57,10,27,25,0.2
2024-07-23 12:05:00,29.2,55,421,4.63,4.9,4.9,4.9,0,404,88.8,24,0,0,0,no ventilation,1550,29.9,57,10,27,25,0.2
2024-07-23 12:10:00,29.3,56.6,457,5.11,5.4,5.4,5.4,0,407,97.2,26,0,0,0,no ventilation,1555,29.9,57,10,27,25,0.2
2024-07-23 12:15:00,29.3,57,451,6.21,6.58,6.59,6.6,0,609,86.1,34,0,0,0,no ventilation,1560,29.9,57,10,27,25,0.2
2024-07-23 12:20:00,29.3,57.7,430,20.82,22.02,22.02,22.02,0,870,84.1,48,0,0,0,no ventilation,1565,29.9,57,10,27,25,0.2
2024-07-23 12:25:00,29.3,57.5,420,191.82,204.5,205.88,206.56,0,587,73.8,37,0,0,0,no ventilation,1570,29.9,57,10,27,25,0.2
2024-07-23 12:30:00,29.3,57.2,413,8.78,9.29,9.29,9.29,0,463,77.8,24,0,0,0,no ventilation,1575,30.2,57,10,27,25,0.2
2024-07-23 12:35:00,29.2,57.2,406,5.26,5.57,5.57,5.57,0,416,80,25,0,0,0,no ventilation,1580,30.2,57,10,27,25,0.2
2024-07-23 12:40:00,29.4,57.2,395,4.82,5.1,5.1,5.1,0,392,72.9,23,0,0,0,no ventilation,1585,30.2,57,10,27,25,0.2
2024-07-23 12:45:00,29.3,58.1,393,4.86,5.13,5.13,5.13,0,382,79.7,24,0,0,0,no ventilation,1590,30.2,57,10,27,25,0.2
2024-07-23 12:50:00,29.3,58.1,398,4.94,5.23,5.23,5.23,0,374,81.3,26,0,0,0,no ventilation,1595,30.2,57,10,27,25,0.2
2024-07-23 12:55:00,29.2,57.9,397,4.92,5.2,5.2,5.2,0,364,74.9,25,0,0,0,no ventilation,1600,30.2,57,10,27,25,0.2
2024-07-23 13:00:00,29.2,57.7,397,4.84,5.12,5.11,5.11,0,359,76.5,24,0,0,0,no ventilation,1605,30,57,10,27,25,0.2
2024-07-23 13:05:00,29.3,57.5,398,4.82,5.09,5.09,5.09,0,358,70.9,27,0,0,0,no ventilation,1610,30,57,10,27,25,0.2
2024-07-23 13:10:00,29.4,57.1,398,5.11,5.4,5.4,5.4,0,356,68.8,29,0,0,0,no ventilation,1615,30,57,10,27,25,0.2
2024-07-23 13:15:00,29.4,57.7,411,4.84,5.12,5.12,5.12,0,357,69.4,28,0,0,0,no ventilation,1620,30,57,10,27,25,0.2
2024-07-23 13:20:00,29.4,57.8,410,4.36,4.61,4.61,4.61,0,362,66.2,27,0,0,0,no ventilation,1625,30,57,10,27,25,0.2
2024-07-23 13:25:00,29.4,57.1,437,4.4,4.65,4.65,4.65,0,382,59.2,24,0,0,0,no ventilation,1630,30,57,10,27,25,0.2
2024-07-23 13:30:00,29.4,56.6,442,4.35,4.6,4.6,4.6,0,392,51.7,22,0,0,0,no ventilation,1635,30.1,56,10,27,25,0.2
2024-07-23 13:35:00,29.5,56.1,440,4.25,4.49,4.49,4.49,0,399,55.2,23,0,0,0,no ventilation,1640,30.1,56,10,27,25,0.2
2024-07-23 13:40:00,29.6,56,439,4.21,4.45,4.45,4.45,0,405,53,23,0,0,0,no ventilation,1645,30.1,56,10,27,25,0.2
2024-07-23 13:45:00,29.7,55.7,430,3.99,4.22,4.22,4.22,0,410,53.3,24,0,0,0,no ventilation,1650,30.1,56,10,27,25,0.2
2024-07-23 13:50:00,29.8,55.4,428,4.05,4.28,4.28,4.28,0,417,53.4,23,0,0,0,no ventilation,1655,30.1,56,10,27,25,0.2
2024-07-23 13:55:00,29.8,55.2,423,3.8,4.01,4.01,4.01,0,421,56.9,23,0,0,0,no ventilation,1660,30.1,56,10,27,25,0.2
2024-07-23 14:00:00,29.9,55,424,3.81,4.03,4.03,4.03,0,427,54.2,23,0,0,0,no ventilation,1665,30.2,55,10,27,25,0.2
2024-07-23 14:05:00,29.9,54.8,424,3.78,4,4,4,0,432,59.9,25,0,0,0,no ventilation,1670,30.2,55,10,27,25,0.2
2024-07-23 14:10:00,29.9,54.8,421,3.64,3.84,3.84,3.84,0,436,59.1,22,0,0,0,no ventilation,1675,30.2,55,10,27,25,0.2
2024-07-23 14:15:00,29.9,54.6,418,3.62,3.83,3.83,3.83,0,440,68.6,24,0,0,0,no ventilation,1680,30.2,55,10,27,25,0.2
2024-07-23 14:20:00,29.9,54.5,416,3.41,3.6,3.6,3.6,0,445,54.1,24,0,0,0,no ventilation,1685,30.2,55,10,27,25,0.2
2024-07-23 14:25:00,29.9,54.5,418,3.39,3.59,3.59,3.59,0,448,61.6,24,0,0,0,no ventilation,1690,30.2,55,10,27,25,0.2
2024-07-23 14:30:00,29.9,54.5,415,3.51,3.71,3.71,3.71,0,451,61.2,22,0,0,0,no ventilation,1695,30.1,54,10,27,25,0.2
2024-07-23 14:35:00,29.9,54.5,412,3.39,3.59,3.59,3.59,0,452,58.4,25,0,0,0,no ventilation,1700,30.1,54,10,27,25,0.2
2024-07-23 14:40:00,30,54.5,413,3.35,3.54,3.54,3.54,0,454,66.3,24,0,0,0,no ventilation,1705,30.1,54,10,27,25,0.2
2024-07-23 14:45:00,30,54.5,410,3.32,3.51,3.51,3.51,0,456,62.9,23,0,0,0,no ventilation,1710,30.1,54,10,27,25,0.2
2024-07-23 14:50:00,30,54.6,410,3.28,3.47,3.47,3.47,0,458,62.9,23,0,0,0,no ventilation,1715,30.1,54,10,27,25,0.2
2024-07-23 14:55:00,30.1,56.3,415,3.55,3.76,3.76,3.76,0,423,77.4,31,0,0,0,no ventilation,1720,30.1,54,10,27,25,0.2
2024-07-23 15:00:00,29.7,57.8,410,3.33,3.53,3.53,3.53,0,395,83.9,35,0,0,0,no ventilation,1725,30,53,8,18,7,0.1
2024-07-23 15:05:00,29.4,58.4,412,3.59,3.79,3.79,3.79,0,379,91.1,32,0,0,0,no ventilation,1730,30,53,8,18,7,0.1
2024-07-23 15:10:00,29.3,58.9,410,3.25,3.44,3.44,3.44,0,369,84.9,25,0,0,0,no ventilation,1735,30,53,8,18,7,0.1
2024-07-23 15:15:00,29.2,58.9,406,3.2,3.39,3.39,3.39,0,365,85.3,27,0,0,0,no ventilation,1740,30,53,8,18,7,0.1
2024-07-23 15:20:00,29.2,58.5,405,3.29,3.48,3.48,3.48,0,358,70.7,27,0,0,0,no ventilation,1745,30,53,8,18,7,0.1
2024-07-23 15:25:00,29.1,58.1,407,3.45,3.64,3.64,3.64,0,351,75.8,29,0,0,0,no ventilation,1750,30,53,8,18,7,0.1
